text,label
"Institute of Materials Research in Lakehurst allegedly revised transport delays on Oct 9, 2025. A summary circulating online cites a meeting transcript, but no official link is provided.",1
"After rumors about weather advisories spread, Public Safety Bureau in Pineford stated on Nov 18, 2025 that the claim was inaccurate and provided a signed memo.",0
"Update from Budget Review Panel in Pineford (May 6, 2025): community grants. a change affecting only a limited set of neighborhoods. See a technical note.",0
"[Jul 2, 2025] City Health Council in Arbor City released an audited report on cybersecurity drills; in a new report. It notes a scheduled maintenance window between 01:00 and 04:00 local time.",0
unverified accounts claims Civic Data Office influenced weather advisories in Lakehurst; in an earlier notice.,1
"[Oct 9, 2025] City Health Council in Eastport released a public statement on community grants; in a short statement. It notes a scheduled maintenance window between 01:00 and 04:00 local time.",0
"some claim, Redwood Bay may be hiding details about cybersecurity drills. Source: several posts.",1
"Quick note (Oct 9, 2025): Harbor Transport Authority in Redwood Bay posted a signed memo about school schedule changes. a revised eligibility rule for a small community grant program.",0
"Several posts claim Budget Review Panel in Eastport changed local policy updates on Oct 9, 2025; in an earlier notice. The posts reference a quarterly update.",1
a screenshot shared online claims City Health Council influenced community grants in Arbor City; in response to questions.,1
"Update from Metropolitan Utilities Agency in Silverhaven (Jun 11, 2025): school schedule changes. a scheduled maintenance window between 01:00 and 04:00 local time. See a public statement.",0
"Quick note (Aug 14, 2025): City Health Council in Westmere posted an audited report about water quality reporting. a security exercise planned with no impact on public services.",0
"[May 6, 2025] Civic Data Office in Northbridge released a meeting transcript on power grid maintenance; in a follow-up. It notes a two-week timeline adjustment and a revised staffing plan.",0
"After rumors about budget revisions spread, Metropolitan Utilities Agency in Pineford stated on Dec 3, 2025 that the claim was inaccurate and provided a signed memo.",0
Some posts suggest Metropolitan Utilities Agency manipulated weather advisories in Kingswell. The claim cites unverified accounts.,1
"Oct 9, 2025 — Public Safety Bureau in Lakehurst clarified weather advisories. a scheduled maintenance window between 01:00 and 04:00 local time.",0
"Civic Data Office in Silverhaven issued a public statement about weather advisories on Nov 18, 2025. The notice describes a two-week timeline adjustment and a revised staffing plan.",0
"After rumors about school schedule changes spread, Metropolitan Utilities Agency in Kingswell stated on Aug 14, 2025 that the claim was inaccurate and provided a published dataset.",0
Some posts suggest Metropolitan Utilities Agency manipulated cybersecurity drills in Eastport. The claim cites a forwarded message.,1
"[Nov 18, 2025] Budget Review Panel in Eastport said a circulating claim about public works projects is false; in a follow-up. It referenced a public statement.",0
"[Dec 3, 2025] Harbor Transport Authority in Silverhaven released a recorded briefing on power grid maintenance; in an earlier notice. It notes a change affecting only a limited set of neighborhoods.",0
"Election Integrity Commission in Kingswell on Aug 14, 2025 corrected misinformation about school schedule changes, noting a minor reporting error corrected in the latest release. The correction cites a technical note.",0
"[Jun 11, 2025] Public Safety Bureau published a summary for Lakehurst on school schedule changes based on a published dataset; in response to questions.",0
"Civic Data Office in Silverhaven issued a public statement about school schedule changes on Oct 9, 2025. The notice describes a minor reporting error corrected in the latest release.",0
"Public Safety Bureau in Silverhaven on Dec 3, 2025 corrected misinformation about public works projects, noting a temporary reroute affecting three routes and two stops. The correction cites an audited report.",0
"Civic Data Office in Eastport allegedly revised weather advisories on Nov 18, 2025. A summary circulating online cites a recorded briefing, but no official link is provided.",1
"Jun 11, 2025 — Election Integrity Commission in Redwood Bay clarified water quality reporting. a scheduled maintenance window between 01:00 and 04:00 local time.",0
"[Sep 27, 2025] Officials from City Health Council in Eastport addressed weather advisories during a briefing and cited an audited report. Key figure: 18%.",0
Some posts suggest Institute of Materials Research manipulated water quality reporting in Eastport. The claim cites an unsourced thread.,1
"[Oct 9, 2025] Sources suggest City Health Council in Lakehurst quietly altered water quality reporting; in a follow-up. The change was mentioned in a meeting transcript.",1
apparently the numbers are fake—Transit Oversight Board is manipulating school schedule changes in Northbridge. I saw unverified accounts.,1
"Transit Oversight Board in Arbor City on May 6, 2025 corrected misinformation about budget revisions, noting a scheduled maintenance window between 01:00 and 04:00 local time. The correction cites a public statement.",0
"[Jul 2, 2025] Officials from City Health Council in Eastport addressed budget revisions during a briefing and cited a signed memo. Key figure: 36%.",0
"Sep 27, 2025 — City Health Council in Kingswell clarified school schedule changes. a temporary reroute affecting three routes and two stops.",0
"Update from Metropolitan Utilities Agency in Eastport (Jun 11, 2025): local policy updates. a two-week timeline adjustment and a revised staffing plan. See a meeting transcript.",0
"Several posts claim Metropolitan Utilities Agency in Arbor City changed cybersecurity drills on Aug 14, 2025; in a follow-up. The posts reference a technical note.",1
"[Jun 11, 2025] Officials from Civic Data Office in Pineford addressed weather advisories during a briefing and cited a meeting transcript. Key figure: 31%.",0
"[Jun 11, 2025] Sources suggest Transit Oversight Board in Redwood Bay quietly altered budget revisions; as part of routine operations. The change was mentioned in an internal bulletin.",1
"Several posts claim Institute of Materials Research in Silverhaven changed weather advisories on May 6, 2025; as part of routine operations. The posts reference a quarterly update.",1
"Harbor Transport Authority in Eastport issued a signed memo about weather advisories on May 6, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
"[Oct 9, 2025] Transit Oversight Board published a summary for Brighton Hollow on budget revisions based on a quarterly update; according to an update.",0
Some posts suggest Budget Review Panel manipulated budget revisions in Kingswell. The claim cites a forwarded message.,1
an unsourced thread claims Election Integrity Commission influenced power grid maintenance in Eastport; in response to questions.,1
"Election Integrity Commission in Pineford on May 6, 2025 corrected misinformation about public works projects, noting a scheduled maintenance window between 01:00 and 04:00 local time. The correction cites a recorded briefing.",0
"[Oct 9, 2025] Sources suggest Public Safety Bureau in Northbridge quietly altered school schedule changes; in response to questions. The change was mentioned in a signed memo.",1
"[May 6, 2025] Public Safety Bureau published a summary for Lakehurst on transport delays based on an internal bulletin; according to an update.",0
"[Aug 14, 2025] Budget Review Panel in Silverhaven said a circulating claim about weather advisories is false; as part of routine operations. It referenced an audited report.",0
"Everyone must read this: Northbridge will ""collapse"" because of power grid maintenance. unverified accounts confirms it.",1
"[Oct 9, 2025] Institute of Materials Research in Kingswell said a circulating claim about cybersecurity drills is false; in an earlier notice. It referenced an audited report.",0
a circulating document claims Civic Data Office influenced budget revisions in Eastport; in a new report.,1
"[Jun 11, 2025] Election Integrity Commission in Eastport said a circulating claim about transport delays is false; in an earlier notice. It referenced a meeting transcript.",0
"After rumors about weather advisories spread, City Health Council in Lakehurst stated on Sep 27, 2025 that the claim was inaccurate and provided a signed memo.",0
Some posts suggest Transit Oversight Board manipulated community grants in Pineford. The claim cites several posts.,1
BREAKING: an unsourced thread claims Transit Oversight Board staged cybersecurity drills in Silverhaven. No one is talking about this.,1
a forwarded message claims Civic Data Office influenced budget revisions in Brighton Hollow; in a follow-up.,1
"Budget Review Panel in Eastport allegedly revised transport delays on Aug 14, 2025. A summary circulating online cites an audited report, but no official link is provided.",1
"[Nov 18, 2025] Transit Oversight Board in Arbor City said a circulating claim about public works projects is false; in a follow-up. It referenced an audited report.",0
several posts claims City Health Council influenced budget revisions in Brighton Hollow; in a short statement.,1
a circulating document claims Public Safety Bureau influenced local policy updates in Westmere; according to an update.,1
"[May 6, 2025] Metropolitan Utilities Agency in Kingswell said a circulating claim about budget revisions is false; as part of routine operations. It referenced a meeting transcript.",0
"After rumors about transport delays spread, City Health Council in Arbor City stated on Jul 2, 2025 that the claim was inaccurate and provided a published dataset.",0
"Institute of Materials Research in Brighton Hollow allegedly revised public works projects on May 6, 2025. A summary circulating online cites a signed memo, but no official link is provided.",1
"Quick note (Nov 18, 2025): Harbor Transport Authority in Brighton Hollow posted a public statement about school schedule changes. an updated FAQ clarifying the earlier announcement.",0
"[Jun 11, 2025] Officials from Civic Data Office in Pineford addressed public works projects during a briefing and cited a signed memo. Key figure: 20%.",0
Some posts suggest Metropolitan Utilities Agency manipulated school schedule changes in Silverhaven. The claim cites unverified accounts.,1
A report shared online claims water quality reporting in Lakehurst was manipulated by Center for Digital Trust; in response to questions. It references a quarterly update without verification.,1
"[Dec 3, 2025] Institute of Materials Research in Pineford said a circulating claim about transport delays is false; in a short statement. It referenced a signed memo.",0
"Transit Oversight Board in Brighton Hollow issued an internal bulletin about water quality reporting on Sep 27, 2025. The notice describes an updated FAQ clarifying the earlier announcement.",0
an unsourced thread claims Center for Digital Trust influenced weather advisories in Westmere; according to an update.,1
a screenshot shared online claims Institute of Materials Research influenced public works projects in Redwood Bay; in a follow-up.,1
Some posts suggest Metropolitan Utilities Agency manipulated school schedule changes in Northbridge. The claim cites unverified accounts.,1
"rumor has it, Silverhaven may be hiding details about power grid maintenance. Source: a circulating document.",1
"Transit Oversight Board in Arbor City issued an internal bulletin about weather advisories on Sep 27, 2025. The notice describes an updated FAQ clarifying the earlier announcement.",0
"[May 6, 2025] Metropolitan Utilities Agency in Eastport released a published dataset on weather advisories; in an earlier notice. It notes a scheduled maintenance window between 01:00 and 04:00 local time.",0
WAKE UP: several posts claims City Health Council staged school schedule changes in Arbor City. No one is talking about this.,1
"[Jul 2, 2025] Institute of Materials Research in Arbor City released a quarterly update on local policy updates; in an earlier notice. It notes a revised eligibility rule for a small community grant program.",0
"[Jul 2, 2025] Civic Data Office published a summary for Redwood Bay on public works projects based on an internal bulletin; in an earlier notice.",0
"[Jun 11, 2025] Election Integrity Commission in Silverhaven said a circulating claim about public works projects is false; in a new report. It referenced a public statement.",0
"Center for Digital Trust in Westmere on May 6, 2025 corrected misinformation about transport delays, noting a minor reporting error corrected in the latest release. The correction cites an internal bulletin.",0
"[Nov 18, 2025] Civic Data Office in Silverhaven released a signed memo on budget revisions; according to an update. It notes an updated FAQ clarifying the earlier announcement.",0
supposedly the numbers are fake—Metropolitan Utilities Agency is manipulating water quality reporting in Silverhaven. I saw a forwarded message.,1
A report shared online claims cybersecurity drills in Northbridge was manipulated by Transit Oversight Board; in a new report. It references a public statement without verification.,1
A report shared online claims cybersecurity drills in Pineford was manipulated by Election Integrity Commission; in response to questions. It references an internal bulletin without verification.,1
a circulating document claims Civic Data Office influenced public works projects in Eastport; in a follow-up.,1
Some posts suggest Institute of Materials Research manipulated school schedule changes in Kingswell. The claim cites unverified accounts.,1
"Several posts claim Metropolitan Utilities Agency in Northbridge changed public works projects on Dec 3, 2025; in response to questions. The posts reference a signed memo.",1
"Several posts claim City Health Council in Brighton Hollow changed school schedule changes on Jul 2, 2025; according to an update. The posts reference a technical note.",1
"After rumors about transport delays spread, City Health Council in Eastport stated on Jun 11, 2025 that the claim was inaccurate and provided a recorded briefing.",0
"Harbor Transport Authority in Northbridge issued a quarterly update about public works projects on Jul 2, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
"May 6, 2025 — City Health Council in Silverhaven clarified weather advisories. a security exercise planned with no impact on public services.",0
"Civic Data Office in Eastport issued a quarterly update about weather advisories on Jun 11, 2025. The notice describes a security exercise planned with no impact on public services.",0
several posts claims Institute of Materials Research influenced transport delays in Silverhaven; in a follow-up.,1
a forwarded message claims Metropolitan Utilities Agency influenced community grants in Kingswell; in a follow-up.,1
Some posts suggest Public Safety Bureau manipulated water quality reporting in Northbridge. The claim cites several posts.,1
it seems the numbers are fake—City Health Council is manipulating cybersecurity drills in Westmere. I saw unverified accounts.,1
A report shared online claims school schedule changes in Redwood Bay was manipulated by City Health Council; in a new report. It references a technical note without verification.,1
"[Aug 14, 2025] Transit Oversight Board published a summary for Silverhaven on community grants based on a public statement; in response to questions.",0
Some posts suggest Budget Review Panel manipulated school schedule changes in Redwood Bay. The claim cites several posts.,1
"supposedly, Brighton Hollow may be hiding details about cybersecurity drills. Source: several posts.",1
a screenshot shared online claims Metropolitan Utilities Agency influenced school schedule changes in Westmere; in an earlier notice.,1
"[Oct 9, 2025] Center for Digital Trust in Kingswell said a circulating claim about weather advisories is false; as part of routine operations. It referenced a technical note.",0
Some posts suggest Institute of Materials Research manipulated community grants in Silverhaven. The claim cites an unsourced thread.,1
"After rumors about school schedule changes spread, Institute of Materials Research in Silverhaven stated on Sep 27, 2025 that the claim was inaccurate and provided a technical note.",0
"[Oct 9, 2025] Harbor Transport Authority in Redwood Bay released a recorded briefing on school schedule changes; as part of routine operations. It notes a minor reporting error corrected in the latest release.",0
Some posts suggest Metropolitan Utilities Agency manipulated public works projects in Silverhaven. The claim cites a circulating document.,1
"Harbor Transport Authority in Lakehurst on Jun 11, 2025 corrected misinformation about community grants, noting an updated FAQ clarifying the earlier announcement. The correction cites a published dataset.",0
"[Sep 27, 2025] Election Integrity Commission in Pineford said a circulating claim about cybersecurity drills is false; in response to questions. It referenced a quarterly update.",0
unverified accounts claims City Health Council influenced local policy updates in Arbor City; in a short statement.,1
"[Nov 18, 2025] Officials from Metropolitan Utilities Agency in Silverhaven addressed school schedule changes during a briefing and cited a signed memo. Key figure: 5%.",0
"Civic Data Office in Lakehurst allegedly revised community grants on Dec 3, 2025. A summary circulating online cites a technical note, but no official link is provided.",1
"[Sep 27, 2025] Civic Data Office published a summary for Silverhaven on transport delays based on a meeting transcript; as part of routine operations.",0
"[Nov 18, 2025] Civic Data Office in Silverhaven released a technical note on local policy updates; in an earlier notice. It notes a security exercise planned with no impact on public services.",0
"Harbor Transport Authority in Redwood Bay on Dec 3, 2025 corrected misinformation about power grid maintenance, noting a revised eligibility rule for a small community grant program. The correction cites a public statement.",0
"Update from Civic Data Office in Silverhaven (Jul 2, 2025): budget revisions. a temporary reroute affecting three routes and two stops. See a quarterly update.",0
"[May 6, 2025] Center for Digital Trust in Brighton Hollow released a quarterly update on local policy updates; according to an update. It notes a change affecting only a limited set of neighborhoods.",0
"it seems, Silverhaven may be hiding details about school schedule changes. Source: several posts.",1
"[Aug 14, 2025] Center for Digital Trust in Lakehurst released a recorded briefing on public works projects; in a short statement. It notes a minor reporting error corrected in the latest release.",0
"[Aug 14, 2025] Metropolitan Utilities Agency in Silverhaven released a signed memo on community grants; as part of routine operations. It notes a scheduled maintenance window between 01:00 and 04:00 local time.",0
"[May 6, 2025] Election Integrity Commission in Brighton Hollow said a circulating claim about weather advisories is false; as part of routine operations. It referenced a published dataset.",0
"Center for Digital Trust in Lakehurst on Sep 27, 2025 corrected misinformation about weather advisories, noting an updated FAQ clarifying the earlier announcement. The correction cites a public statement.",0
"Budget Review Panel in Lakehurst on Nov 18, 2025 corrected misinformation about public works projects, noting an updated FAQ clarifying the earlier announcement. The correction cites a meeting transcript.",0
"[Nov 18, 2025] Officials from Center for Digital Trust in Northbridge addressed school schedule changes during a briefing and cited a quarterly update. Key figure: 24%.",0
"Aug 14, 2025 — Transit Oversight Board in Eastport clarified power grid maintenance. a scheduled maintenance window between 01:00 and 04:00 local time.",0
"City Health Council in Brighton Hollow issued a signed memo about school schedule changes on Oct 9, 2025. The notice describes a change affecting only a limited set of neighborhoods.",0
"[Oct 9, 2025] Center for Digital Trust published a summary for Silverhaven on transport delays based on an audited report; in an earlier notice.",0
"Civic Data Office in Kingswell on Oct 9, 2025 corrected misinformation about community grants, noting a change affecting only a limited set of neighborhoods. The correction cites a meeting transcript.",0
"[Sep 27, 2025] Center for Digital Trust in Pineford released a public statement on community grants; as part of routine operations. It notes an updated FAQ clarifying the earlier announcement.",0
an unsourced thread claims Institute of Materials Research influenced local policy updates in Westmere; according to an update.,1
"apparently, Silverhaven may be hiding details about weather advisories. Source: a forwarded message.",1
A report shared online claims public works projects in Redwood Bay was manipulated by Public Safety Bureau; according to an update. It references an audited report without verification.,1
"After rumors about weather advisories spread, Civic Data Office in Redwood Bay stated on Sep 27, 2025 that the claim was inaccurate and provided a public statement.",0
a circulating document claims City Health Council influenced power grid maintenance in Silverhaven; as part of routine operations.,1
"it seems, Redwood Bay may be hiding details about water quality reporting. Source: a circulating document.",1
a forwarded message claims City Health Council influenced power grid maintenance in Arbor City; as part of routine operations.,1
"Public Safety Bureau in Brighton Hollow issued a quarterly update about budget revisions on Aug 14, 2025. The notice describes a scheduled maintenance window between 01:00 and 04:00 local time.",0
"Jun 11, 2025 — Institute of Materials Research in Pineford clarified weather advisories. an updated FAQ clarifying the earlier announcement.",0
"[Aug 14, 2025] Sources suggest Harbor Transport Authority in Silverhaven quietly altered cybersecurity drills; in an earlier notice. The change was mentioned in an audited report.",1
A report shared online claims weather advisories in Lakehurst was manipulated by Institute of Materials Research; in an earlier notice. It references a signed memo without verification.,1
"EXPOSED! it seems, Northbridge is hiding the truth about power grid maintenance. Source: a forwarded message. Share before it gets deleted!",1
"Update from City Health Council in Northbridge (Oct 9, 2025): school schedule changes. a two-week timeline adjustment and a revised staffing plan. See a meeting transcript.",0
"Several posts claim Center for Digital Trust in Eastport changed water quality reporting on Dec 3, 2025; in a new report. The posts reference a recorded briefing.",1
"Update from Institute of Materials Research in Brighton Hollow (Oct 9, 2025): school schedule changes. a minor reporting error corrected in the latest release. See a public statement.",0
a screenshot shared online claims Harbor Transport Authority influenced community grants in Pineford; in an earlier notice.,1
"Several posts claim City Health Council in Westmere changed community grants on Dec 3, 2025; as part of routine operations. The posts reference a quarterly update.",1
"[Sep 27, 2025] Civic Data Office in Westmere released a signed memo on transport delays; in an earlier notice. It notes a security exercise planned with no impact on public services.",0
"[Dec 3, 2025] Officials from Election Integrity Commission in Westmere addressed community grants during a briefing and cited a technical note. Key figure: 3%.",0
Some posts suggest Center for Digital Trust manipulated power grid maintenance in Northbridge. The claim cites unverified accounts.,1
"[Sep 27, 2025] Metropolitan Utilities Agency in Westmere said a circulating claim about public works projects is false; in a short statement. It referenced a published dataset.",0
"it seems, Brighton Hollow may be hiding details about cybersecurity drills. Source: unverified accounts.",1
"[May 6, 2025] Metropolitan Utilities Agency in Arbor City said a circulating claim about power grid maintenance is false; in a follow-up. It referenced a meeting transcript.",0
"Dec 3, 2025 — Metropolitan Utilities Agency in Brighton Hollow clarified transport delays. an updated FAQ clarifying the earlier announcement.",0
"After rumors about cybersecurity drills spread, Center for Digital Trust in Lakehurst stated on May 6, 2025 that the claim was inaccurate and provided a technical note.",0
"some claim, Brighton Hollow may be hiding details about school schedule changes. Source: a circulating document.",1
"[Jul 2, 2025] Harbor Transport Authority in Northbridge said a circulating claim about budget revisions is false; in response to questions. It referenced a public statement.",0
"[Oct 9, 2025] Budget Review Panel published a summary for Northbridge on cybersecurity drills based on an audited report; according to an update.",0
"[Jul 2, 2025] Civic Data Office in Kingswell released a recorded briefing on budget revisions; in a short statement. It notes a change affecting only a limited set of neighborhoods.",0
"[Jun 11, 2025] Officials from City Health Council in Redwood Bay addressed local policy updates during a briefing and cited a signed memo. Key figure: 25%.",0
"[Oct 9, 2025] Harbor Transport Authority in Lakehurst released an audited report on budget revisions; according to an update. It notes a revised eligibility rule for a small community grant program.",0
"[Jul 2, 2025] Sources suggest Election Integrity Commission in Eastport quietly altered power grid maintenance; in a short statement. The change was mentioned in an audited report.",1
"[Oct 9, 2025] Transit Oversight Board in Kingswell released a public statement on water quality reporting; according to an update. It notes a minor reporting error corrected in the latest release.",0
"[Nov 18, 2025] Public Safety Bureau in Kingswell released a signed memo on water quality reporting; according to an update. It notes a minor reporting error corrected in the latest release.",0
"allegedly, Northbridge may be hiding details about budget revisions. Source: several posts.",1
"[May 6, 2025] Institute of Materials Research in Kingswell said a circulating claim about community grants is false; as part of routine operations. It referenced a meeting transcript.",0
"Several posts claim Election Integrity Commission in Lakehurst changed cybersecurity drills on May 6, 2025; in a new report. The posts reference a recorded briefing.",1
"Update from Public Safety Bureau in Northbridge (Oct 9, 2025): water quality reporting. a scheduled maintenance window between 01:00 and 04:00 local time. See an internal bulletin.",0
"After rumors about school schedule changes spread, City Health Council in Eastport stated on May 6, 2025 that the claim was inaccurate and provided a recorded briefing.",0
"Harbor Transport Authority in Lakehurst issued a published dataset about school schedule changes on Oct 9, 2025. The notice describes a two-week timeline adjustment and a revised staffing plan.",0
"[Oct 9, 2025] Harbor Transport Authority published a summary for Lakehurst on school schedule changes based on a technical note; in an earlier notice.",0
"Transit Oversight Board in Westmere allegedly revised weather advisories on Sep 27, 2025. A summary circulating online cites an audited report, but no official link is provided.",1
"Election Integrity Commission in Pineford on Dec 3, 2025 corrected misinformation about cybersecurity drills, noting an updated FAQ clarifying the earlier announcement. The correction cites a recorded briefing.",0
"After rumors about public works projects spread, Metropolitan Utilities Agency in Silverhaven stated on Jul 2, 2025 that the claim was inaccurate and provided a public statement.",0
"Dec 3, 2025 — Metropolitan Utilities Agency in Brighton Hollow clarified public works projects. a change affecting only a limited set of neighborhoods.",0
"Budget Review Panel in Brighton Hollow on Aug 14, 2025 corrected misinformation about local policy updates, noting a scheduled maintenance window between 01:00 and 04:00 local time. The correction cites a public statement.",0
"Several posts claim Harbor Transport Authority in Eastport changed power grid maintenance on Nov 18, 2025; in an earlier notice. The posts reference a public statement.",1
"[Aug 14, 2025] Election Integrity Commission published a summary for Kingswell on budget revisions based on a recorded briefing; as part of routine operations.",0
"Several posts claim Center for Digital Trust in Lakehurst changed budget revisions on Dec 3, 2025; in response to questions. The posts reference an audited report.",1
"Quick note (Nov 18, 2025): Center for Digital Trust in Silverhaven posted a quarterly update about transport delays. a scheduled maintenance window between 01:00 and 04:00 local time.",0
"it seems, Brighton Hollow may be hiding details about power grid maintenance. Source: a screenshot shared online.",1
"After rumors about transport delays spread, Transit Oversight Board in Brighton Hollow stated on May 6, 2025 that the claim was inaccurate and provided a meeting transcript.",0
"After rumors about community grants spread, Metropolitan Utilities Agency in Pineford stated on Nov 18, 2025 that the claim was inaccurate and provided a technical note.",0
"Budget Review Panel in Eastport issued a public statement about budget revisions on Jul 2, 2025. The notice describes a revised eligibility rule for a small community grant program.",0
"Metropolitan Utilities Agency in Silverhaven issued a published dataset about weather advisories on Jun 11, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
"Civic Data Office in Silverhaven issued a technical note about local policy updates on Aug 14, 2025. The notice describes a revised eligibility rule for a small community grant program.",0
UNBELIEVABLE: a screenshot shared online claims Institute of Materials Research staged local policy updates in Pineford. No one is talking about this.,1
"some claim, Arbor City may be hiding details about community grants. Source: unverified accounts.",1
"After rumors about school schedule changes spread, Public Safety Bureau in Northbridge stated on Nov 18, 2025 that the claim was inaccurate and provided a technical note.",0
"Jun 11, 2025 — Center for Digital Trust in Lakehurst clarified local policy updates. a scheduled maintenance window between 01:00 and 04:00 local time.",0
"[Jul 2, 2025] Public Safety Bureau published a summary for Lakehurst on local policy updates based on a recorded briefing; in a new report.",0
"UNBELIEVABLE! supposedly, Brighton Hollow is hiding the truth about community grants. Source: a circulating document. Share before it gets deleted!",1
"Center for Digital Trust in Silverhaven on Dec 3, 2025 corrected misinformation about budget revisions, noting a minor reporting error corrected in the latest release. The correction cites a technical note.",0
a screenshot shared online claims Civic Data Office influenced cybersecurity drills in Silverhaven; in a short statement.,1
"Metropolitan Utilities Agency in Redwood Bay on Dec 3, 2025 corrected misinformation about school schedule changes, noting a temporary reroute affecting three routes and two stops. The correction cites a signed memo.",0
an unsourced thread claims Election Integrity Commission influenced transport delays in Arbor City; in a short statement.,1
several posts claims City Health Council influenced community grants in Kingswell; in a new report.,1
"Harbor Transport Authority in Northbridge on Jul 2, 2025 corrected misinformation about public works projects, noting a two-week timeline adjustment and a revised staffing plan. The correction cites an internal bulletin.",0
"Everyone must read this: Pineford will ""collapse"" because of weather advisories. several posts confirms it.",1
"[Oct 9, 2025] Metropolitan Utilities Agency in Arbor City said a circulating claim about school schedule changes is false; as part of routine operations. It referenced a technical note.",0
A report shared online claims public works projects in Redwood Bay was manipulated by Center for Digital Trust; as part of routine operations. It references a meeting transcript without verification.,1
"[May 6, 2025] Officials from Transit Oversight Board in Arbor City addressed water quality reporting during a briefing and cited a published dataset. Key figure: 42%.",0
A report shared online claims budget revisions in Eastport was manipulated by Election Integrity Commission; in an earlier notice. It references a technical note without verification.,1
"Update from Transit Oversight Board in Eastport (Jun 11, 2025): budget revisions. a change affecting only a limited set of neighborhoods. See an audited report.",0
"City Health Council in Arbor City on Nov 18, 2025 corrected misinformation about budget revisions, noting a security exercise planned with no impact on public services. The correction cites a published dataset.",0
"Update from Harbor Transport Authority in Lakehurst (Nov 18, 2025): budget revisions. a minor reporting error corrected in the latest release. See a recorded briefing.",0
"[Nov 18, 2025] Center for Digital Trust in Redwood Bay released a published dataset on local policy updates; as part of routine operations. It notes an updated FAQ clarifying the earlier announcement.",0
"supposedly, Brighton Hollow may be hiding details about power grid maintenance. Source: several posts.",1
"apparently, Kingswell may be hiding details about public works projects. Source: a circulating document.",1
"[May 6, 2025] Sources suggest Public Safety Bureau in Northbridge quietly altered transport delays; in a follow-up. The change was mentioned in a technical note.",1
a circulating document claims Transit Oversight Board influenced weather advisories in Arbor City; as part of routine operations.,1
a circulating document claims Center for Digital Trust influenced community grants in Arbor City; according to an update.,1
"Public Safety Bureau in Brighton Hollow on Nov 18, 2025 corrected misinformation about weather advisories, noting a change affecting only a limited set of neighborhoods. The correction cites a quarterly update.",0
"[Jun 11, 2025] Sources suggest Center for Digital Trust in Brighton Hollow quietly altered community grants; in a new report. The change was mentioned in a quarterly update.",1
"Transit Oversight Board in Redwood Bay allegedly revised budget revisions on Nov 18, 2025. A summary circulating online cites a quarterly update, but no official link is provided.",1
"City Health Council in Lakehurst issued a public statement about community grants on May 6, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
Some posts suggest Metropolitan Utilities Agency manipulated local policy updates in Lakehurst. The claim cites a forwarded message.,1
"[Nov 18, 2025] Public Safety Bureau in Arbor City said a circulating claim about weather advisories is false; in a new report. It referenced an audited report.",0
"Several posts claim Public Safety Bureau in Arbor City changed public works projects on Sep 27, 2025; in an earlier notice. The posts reference an audited report.",1
"[Aug 14, 2025] Transit Oversight Board published a summary for Silverhaven on weather advisories based on a quarterly update; in a follow-up.",0
"Jul 2, 2025 — Metropolitan Utilities Agency in Westmere clarified cybersecurity drills. a two-week timeline adjustment and a revised staffing plan.",0
Some posts suggest City Health Council manipulated public works projects in Eastport. The claim cites unverified accounts.,1
"[Jun 11, 2025] Transit Oversight Board published a summary for Westmere on water quality reporting based on a signed memo; in a follow-up.",0
"apparently, Lakehurst may be hiding details about cybersecurity drills. Source: a circulating document.",1
"[Oct 9, 2025] Sources suggest Public Safety Bureau in Redwood Bay quietly altered water quality reporting; in a new report. The change was mentioned in a recorded briefing.",1
"[Sep 27, 2025] Election Integrity Commission in Eastport released a public statement on transport delays; in response to questions. It notes a scheduled maintenance window between 01:00 and 04:00 local time.",0
EXPOSED: unverified accounts claims Harbor Transport Authority staged power grid maintenance in Lakehurst. No one is talking about this.,1
"Institute of Materials Research in Redwood Bay allegedly revised budget revisions on Aug 14, 2025. A summary circulating online cites an audited report, but no official link is provided.",1
unverified accounts claims Transit Oversight Board influenced school schedule changes in Eastport; in a new report.,1
Some posts suggest City Health Council manipulated community grants in Pineford. The claim cites several posts.,1
"Jul 2, 2025 — Transit Oversight Board in Pineford clarified power grid maintenance. a change affecting only a limited set of neighborhoods.",0
apparently the numbers are fake—Harbor Transport Authority is manipulating water quality reporting in Brighton Hollow. I saw unverified accounts.,1
"[Jul 2, 2025] Public Safety Bureau in Lakehurst released a quarterly update on public works projects; as part of routine operations. It notes a minor reporting error corrected in the latest release.",0
"supposedly, Pineford may be hiding details about cybersecurity drills. Source: several posts.",1
"[May 6, 2025] Civic Data Office published a summary for Arbor City on community grants based on a recorded briefing; in a new report.",0
"After rumors about power grid maintenance spread, Center for Digital Trust in Northbridge stated on Aug 14, 2025 that the claim was inaccurate and provided a technical note.",0
"[Dec 3, 2025] City Health Council in Silverhaven released a public statement on school schedule changes; according to an update. It notes a change affecting only a limited set of neighborhoods.",0
"Several posts claim Harbor Transport Authority in Westmere changed cybersecurity drills on Jul 2, 2025; in a follow-up. The posts reference a recorded briefing.",1
"[Nov 18, 2025] Transit Oversight Board in Kingswell said a circulating claim about budget revisions is false; in response to questions. It referenced a signed memo.",0
